341;0;Mauro;Maidana;;19;2;1800;0
342;0;Juan Carlos;Maldonado;;6;3;2700;0
343;0;Lucas;Mancinelli;;12;2;1900;0
344;0;Federico;Mancuello;;6;3;3000;0
345;0;César;Mansanelli;;6;3;2800;0
346;0;Agustín;Marchesín;;12;1;4700;0
347;0;Iván;Marcone;;3;3;3200;0
348;0;Leandro Lucas;Marín;;7;2;600;0
349;0;Adrián;Martínez;;16;2;600;0
350;0;Diego;Martínez;;16;4;2800;0
351;0;Francisco;Martínez;;1;2;600;0
352;0;Juan Manuel;Martínez;;20;4;13000;0
353;0;Matías;Martínez;;15;2;4800;0
354;0;Nicolás;Martínez;;18;2;1300;0
355;0;Román;Martínez;;18;3;5000;0
356;0;Emmanuel;Mas;;17;2;2300;0
357;0;Ezequiel;Mastrolía;;16;1;300;0
358;0;Diego;Mateo;;13;3;3800;0
359;0;Carlos;Matheu;;11;2;4700;0
360;0;Mauro;Matos;;1;4;4500;0
361;0;Francisco;Mattia;;17;2;1500;0
362;0;Juan Alberto;Mauri;;14;3;700;0
363;0;Lucas;Melano;;6;4;300;0
364;0;Gabriel;Méndez;;16;4;3300;0
365;0;Jesús;Méndez;;7;3;3000;0
366;0;Gonzalo;Menéndez;;3;2;800;0
367;0;Lucas;Menossi;;18;3;400;0
368;0;Juan Carlos;Menseguez;;16;4;5000;0
369;0;Gabriel;Mercado;;9;2;5900;0
370;0;Fernando;Meza;;16;2;2900;0
371;0;Pablo;Migliore;;16;1;5000;0
372;0;Pablo;Miguez;;19;3;2800;0
373;0;Gabriel;Milito;;11;2;5800;0
374;0;Nicolás;Millán;;18;4;1000;0
375;0;Pablo;Miranda;;10;4;1800;0
376;0;Fausto;Montero;;19;3;3000;0
377;0;Maximiliano;Montero;;18;2;2300;0
378;0;Marcelo;Montoya;;20;1;4100;0
379;0;Diego;Morales;;18;3;5100;0
380;0;Juan José;Morales;;2;4;3000;0
381;0;Iván;Moreno y Fabianesi;;8;3;5500;0
382;0;Emanuel;Moreno;;19;3;1000;0
383;0;Giovanni;Moreno;;15;3;9300;0
384;0;Claudio;Mosca;;3;3;3000;0
385;0;Pablo;Mouche;;7;4;5200;0
386;0;Gabriel Oscar;Moyano;;10;3;600;0
387;0;Sebastián;Moyano;;10;1;400;0
388;0;Lucas;Mugni;;8;3;600;0
389;0;Damián;Musto;;14;3;3000;0
390;0;Alvaro;Navarro;;10;4;3500;0
391;0;Hilario;Navarro;;11;1;6300;0
392;0;Leandro;Navarro;;16;3;400;0
393;0;Juan;Neira;;12;3;4300;0
394;0;Hugo Martín;Nervo;;3;2;3000;0
395;0;Brian;Nieva;;11;4;800;0
396;0;Alexis;Niz;;4;2;800;0
397;0;Ricardo;Noir;;13;4;2500;0
398;0;Fabricio;Núñez;;19;4;2700;0
399;0;Leonel;Núñez;;11;4;4700;0
400;0;Maximiliano;Núñez;;17;3;3000;0
401;0;Gustavo;Oberman;;2;4;3000;0
402;0;Mauro Iván;Obolo;;3;4;8100;0
403;0;Luis;Ojeda;;2;1;3000;0
404;0;Juan Carlos;Olave;;6;1;3600;0
405;0;Emanuel;Olivera;;20;2;900;0
406;0;Nicolás;Olmedo;;10;3;4500;0
407;0;Lucas;Orban;;18;2;1500;0
408;0;Catriel;Orcellet;;3;1;1500;0
409;0;Agustín;Orion;;7;1;5800;0
410;0;Néstor;Ortigoza;;16;3;8500;0
411;0;Fernando;Ortiz;;20;2;5000;0
412;0;Jorge;Ortiz;;3;3;4300;0
413;0;Lucas;Oviedo;;17;3;2000;0
414;0;Jonathan;Pacheco;;16;3;500;0
415;0;Hugo;Padilla;;6;2;500;0
416;0;Matías;Palavecino;;14;2;1300;0
417;0;José Luis;Palomino;;16;2;2500;0
418;0;Armando;Panceri;;1;2;1600;0
419;0;Emiliano;Papa;;20;2;5200;0
420;0;Norberto;Paparatto;;18;2;2900;0
421;0;Leandro;Paredes;;7;4;500;0
422;0;Lucas;Parodi;;6;3;600;0
423;0;Facundo;Parra;;11;4;7000;0
424;0;Elian;Parrino;;9;2;1900;0
425;0;Pablo;Pavetti;;4;3;800;0
426;0;Nicolás;Pavlovich;;14;4;4000;0
427;0;Mariano;Pavone;;12;4;8000;0
428;0;Fabricio;Pedrozo;;16;4;700;0
429;0;Maximiliano;Pellegrino;;8;2;4400;0
430;0;Cristian;Pellerano;;11;3;3700;0
431;0;Hernán;Pellerano;;13;2;4500;0
432;0;Agustín;Pelletieri;;15;3;4800;0
433;0;Sebastián;Penco;;17;4;3800;0
434;0;Rodrigo;Pepe;;5;3;1900;0
435;0;Sebastián;Peratta;;13;1;5900;0
436;0;Emanuel;Perea;;1;3;2000;0
437;0;César;Pereyra;;6;4;3900;0
438;0;Hernán;Pereyra;;5;3;500;0
439;0;Juan Pablo;Pereyra;;19;4;4000;0
440;0;Mauricio;Pereyra;;12;3;3800;0
441;0;Matías;Pérez García;;1;3;3400;0
442;0;Martín;Pérez Guedes;;14;3;1900;0
443;0;Gabriel;Pérez Tarifa;;2;4;1500;0
444;0;Alejandro;Pérez;;19;2;1800;0
445;0;Claudio;Pérez;;6;2;2700;0
446;0;Damián Alfredo;Pérez;;3;2;2700;0
447;0;Jorge Iván;Pérez;;11;3;1800;0
448;0;Leonel Marcos;Pérez;;13;3;400;0
449;0;Marco;Pérez;;11;4;5100;0
450;0;Pablo;Pérez;;13;3;2900;0
451;0;Patricio;Pérez;;1;3;2800;0
452;0;Gino;Peruzzi;;20;2;400;0
453;0;Bruno;Pezzella;;6;3;1000;0
454;0;Leonel;Pietkiewitz;;4;3;600;0
455;0;Iván;Pillud;;15;2;5200;0
456;0;Marcos;Pinto;;12;2;300;0
457;0;Emanuel;Pío;;18;3;2400;0
458;0;Federico;Pistone;;2;2;800;0
459;0;Guido;Pizarro;;12;3;5100;0
460;0;Luciano;Pocrnjic;;17;1;2900;0
461;0;Federico;Poggi;;17;3;3700;0
462;0;Diego;Pozo;;8;1;5000;0
463;0;Sebastián;Prediger;;8;3;4300;0
464;0;Mauricio;Prol;;1;3;800;0
465;0;Gonzalo;Prósperi;;2;2;4200;0
466;0;Ismael;Quilez;;8;2;3200;0
467;0;Carlos;Quintana;;12;2;2000;0
468;0;Marcelo;Quinteros;;5;3;3600;0
469;0;Ronald;Quinteros;;19;3;3000;0
470;0;Facundo;Quiroga;;1;2;3700;0
471;0;Juan;Quiroga;;6;2;3200;0
472;0;Matías;Quiroga;;19;4;3900;0
473;0;Raúl;Quiroga;;17;3;1000;0
474;0;Ronald;Raldes;;8;2;3800;0
475;0;Alfredo;Ramírez;;8;3;2600;0
476;0;David;Ramírez;;20;3;8600;0
477;0;Jonathan;Ramírez;;20;4;2000;0
478;0;Juan Edgardo;Ramírez;;2;3;700;0
479;0;Julio Gonzalo;Ramírez;;16;3;800;0
480;0;Rubén;Ramírez;;10;4;6300;0
481;0;Franco;Razzotti;;20;3;4000;0
482;0;Germán;Ré;;9;2;4700;0
483;0;Mario;Regueiro;;12;3;5300;0
484;0;Ezequiel;Rescaldani;;20;4;500;0
485;0;Juan Cruz;Respuela;;15;3;1000;0
486;0;Salvador;Reynoso;;16;3;2300;0
487;0;César;Rigamonti;;6;1;800;0
488;0;Emiliano;Rigoni;;6;3;300;0
489;0;Leonel;Ríos;;14;3;4000;0
490;0;Juan Román;Riquelme;;7;3;9500;0
491;0;Ciro;Rius;;2;4;2700;0
492;0;Diego;Rivero;;7;3;4600;0
493;0;Marcos;Riveros;;13;3;3000;0
494;0;Emison;Roberval;;17;4;2300;0
495;0;Leonardo;Roda;;17;4;1900;0
496;0;Andrés;Rodales;;18;2;3200;0
497;0;Germán;Rodríguez Rojas;;4;3;600;0
498;0;Clemente;Rodríguez;;7;2;4800;0
499;0;Diego;Rodríguez;;11;1;800;0
500;0;Gonzalo;Rodríguez;;2;4;300;0
501;0;Juan Pablo;Rodríguez;;1;3;3900;0
502;0;Lucas;Rodríguez;;2;2;600;0
503;0;Patricio;Rodríguez;;11;3;5000;0
504;0;Ribair;Rodríguez;;6;3;3300;0
505;0;Ariel;Rojas;;10;3;4400;0
506;0;Martín;Rolle;;14;3;4200;0
